Date,Hour,Appliance Category,Hardware Model,Watts
2024-01-02,19,Refrigerator,Samsung Bespoke AI Refrigerator,166
2024-01-01,1,Electronics,Samsung Galaxy Book,48
2024-01-02,1,Lighting,Philips Hue Smart LED,15
2024-01-01,3,Electronics,Samsung Galaxy Book,22
2024-01-03,1,Refrigerator,Samsung Bespoke AI Refrigerator,196
2024-01-01,2,Refrigerator,Samsung Bespoke AI Refrigerator,182
2024-01-01,8,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,2352
2024-01-02,14,Washing Machine,Samsung Front Load Washer,651
2024-01-01,2,Refrigerator,Samsung Bespoke AI Refrigerator,136
2024-01-01,0,Refrigerator,Samsung Bespoke AI Refrigerator,125
2024-01-02,3,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1947
2024-01-01,22,Television,Samsung 65-inch Neo QLED 4K TV,96
2024-01-02,13,Kitchen Appliance,Samsung Smart Oven,2190
2024-01-01,2,Washing Machine,Samsung Front Load Washer,423
2024-01-02,6,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,646
2024-01-02,5,Kitchen Appliance,Samsung Smart Oven,237
2024-01-02,8,Television,Samsung 65-inch Neo QLED 4K TV,58
2024-01-02,16,Refrigerator,Samsung Bespoke AI Refrigerator,127
2024-01-01,10,Kitchen Appliance,Samsung Smart Dishwasher,1081
2024-01-02,3,Lighting,Philips Hue Smart LED,15
2024-01-01,23,Electronics,Samsung Galaxy Book,313
2024-01-02,3,Water Heater,Rheem ProTerra Hybrid Smart Heater,2742
2024-01-02,9,Washing Machine,Samsung Front Load Washer,374
2024-01-01,7,Water Heater,Rheem ProTerra Hybrid Smart Heater,2882
2024-01-01,16,Kitchen Appliance,Samsung Smart Oven,1019
2024-01-02,1,Electronics,Samsung Galaxy Book,224
2024-01-01,22,Refrigerator,Samsung Bespoke AI Refrigerator,92
2024-01-01,15,Electronics,Samsung Galaxy Book,361
2024-01-01,9,Electronics,Samsung Galaxy Book,118
2024-01-01,2,Room Heater,Samsung Smart Heater,48
2024-01-02,21,Refrigerator,Samsung Bespoke AI Refrigerator,141
2024-01-01,16,Washing Machine,Samsung Front Load Washer,562
2024-01-02,23,Room Heater,Samsung Smart Heater,251
2024-01-01,19,Lighting,Philips Hue Smart LED,44
2024-01-01,0,Electronics,Samsung 45W Fast Charger,4
2024-01-02,11,Lighting,Philips Hue Smart LED,72
2024-01-02,21,Lighting,Philips Hue Smart LED,84
2024-01-02,17,Electronics,Samsung 45W Fast Charger,14
2024-01-03,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1373
2024-01-01,3,Television,Samsung 65-inch Neo QLED 4K TV,167
2024-01-02,23,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,60
2024-01-01,5,Washing Machine,Samsung Front Load Washer,81
2024-01-01,9,Refrigerator,Samsung Bespoke AI Refrigerator,104
2024-01-02,6,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1950
2024-01-02,12,Refrigerator,Samsung Bespoke AI Refrigerator,168
2024-01-02,21,Refrigerator,Samsung Bespoke AI Refrigerator,100
2024-01-02,13,Washing Machine,Samsung Front Load Washer,62
2024-01-02,13,Refrigerator,Samsung Bespoke AI Refrigerator,132
2024-01-01,2,Lighting,Philips Hue Smart LED,13
2024-01-01,10,Kitchen Appliance,Samsung Smart Dishwasher,1324
2024-01-02,15,Lighting,Philips Hue Smart LED,11
2024-01-02,20,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,194
2024-01-01,19,Lighting,Philips Hue Smart LED,50
2024-01-01,1,Television,Samsung 65-inch Neo QLED 4K TV,72
2024-01-01,13,Lighting,Philips Hue Smart LED,57
2024-01-01,12,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,156
2024-01-02,16,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,74
2024-01-02,8,Washing Machine,Samsung Front Load Washer,632
2024-01-02,12,Television,Samsung 65-inch Neo QLED 4K TV,140
2024-01-02,18,Television,Samsung 65-inch Neo QLED 4K TV,148
2024-01-02,19,Lighting,Philips Hue Smart LED,30
2024-01-02,7,Electronics,Samsung Galaxy Book,224
2024-01-01,6,Refrigerator,Samsung Bespoke AI Refrigerator,130
2024-01-01,12,Washing Machine,Samsung Front Load Washer,447
2024-01-02,2,Electronics,Samsung 45W Fast Charger,13
2024-01-02,3,Washing Machine,Samsung Front Load Washer,107
2024-01-02,10,Kitchen Appliance,Samsung Smart Microwave,1332
2024-01-01,2,Water Heater,Rheem ProTerra Hybrid Smart Heater,2090
2024-01-01,11,Kitchen Appliance,Samsung Smart Oven,321
2024-01-01,10,Washing Machine,Samsung Front Load Washer,90
2024-01-01,13,Washing Machine,Samsung Front Load Washer,311
2024-01-01,21,Electronics,Samsung Galaxy Book,267
2024-01-02,4,Kitchen Appliance,Samsung Smart Dishwasher,147
2024-01-02,15,Electronics,Samsung Galaxy Book,243
2024-01-01,17,Water Heater,Rheem ProTerra Hybrid Smart Heater,3213
2024-01-01,10,Washing Machine,Samsung Front Load Washer,127
2024-01-01,7,Lighting,Philips Hue Smart LED,44
2024-01-02,16,Lighting,Philips Hue Smart LED,40
2024-01-02,23,Refrigerator,Samsung Bespoke AI Refrigerator,146
2024-01-02,1,Kitchen Appliance,Samsung Smart Dishwasher,112
2024-01-03,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,47
2024-01-02,14,Room Heater,Samsung Smart Heater,284
2024-01-02,2,Television,Samsung 65-inch Neo QLED 4K TV,98
2024-01-01,22,Refrigerator,Samsung Bespoke AI Refrigerator,184
2024-01-01,4,Kitchen Appliance,Samsung Smart Oven,1790
2024-01-02,15,Kitchen Appliance,Samsung Smart Oven,1919
2024-01-01,17,Television,Samsung 65-inch Neo QLED 4K TV,57
2024-01-01,12,Kitchen Appliance,Samsung Smart Oven,377
2024-01-02,14,Television,Samsung 65-inch Neo QLED 4K TV,92
2024-01-01,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,57
2024-01-01,11,Lighting,Philips Hue Smart LED,49
2024-01-01,3,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,732
2024-01-01,14,Kitchen Appliance,Samsung Smart Oven,1972
2024-01-01,17,Lighting,Philips Hue Smart LED,60
2024-01-02,6,Kitchen Appliance,Samsung Smart Dishwasher,714
2024-01-02,4,Refrigerator,Samsung Bespoke AI Refrigerator,107
2024-01-01,8,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1881
2024-01-03,0,Refrigerator,Samsung Bespoke AI Refrigerator,117
2024-01-01,4,Washing Machine,Samsung Front Load Washer,96
2024-01-02,15,Kitchen Appliance,Samsung Smart Oven,2218
2024-01-02,9,Room Heater,Samsung Smart Heater,202
2024-01-01,3,Room Heater,Samsung Smart Heater,45
2024-01-01,5,Television,Samsung 65-inch Neo QLED 4K TV,134
2024-01-02,19,Refrigerator,Samsung Bespoke AI Refrigerator,169
2024-01-02,17,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,31
2024-01-02,1,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,27
2024-01-02,7,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1696
2024-01-01,21,Washing Machine,Samsung Front Load Washer,430
2024-01-01,9,Room Heater,Samsung Smart Heater,77
2024-01-02,16,Kitchen Appliance,Samsung Smart Oven,1768
2024-01-02,12,Television,Samsung 65-inch Neo QLED 4K TV,77
2024-01-02,12,Refrigerator,Samsung Bespoke AI Refrigerator,192
2024-01-02,9,Water Heater,Rheem ProTerra Hybrid Smart Heater,2791
2024-01-01,5,Kitchen Appliance,Samsung Smart Oven,1419
2024-01-01,7,Refrigerator,Samsung Bespoke AI Refrigerator,153
2024-01-02,15,Television,Samsung 65-inch Neo QLED 4K TV,77
2024-01-02,14,Kitchen Appliance,Samsung Smart Oven,2230
2024-01-03,0,Kitchen Appliance,Samsung Smart Dishwasher,200
2024-01-01,20,Lighting,Philips Hue Smart LED,52
2024-01-01,19,Electronics,Samsung Galaxy Book,130
2024-01-01,12,Electronics,Samsung Galaxy Book,104
2024-01-01,20,Kitchen Appliance,Samsung Smart Dishwasher,1372
2024-01-02,1,Lighting,Philips Hue Smart LED,37
2024-01-01,20,Kitchen Appliance,Samsung Smart Oven,1593
2024-01-02,17,Electronics,Samsung 45W Fast Charger,10
2024-01-01,19,Refrigerator,Samsung Bespoke AI Refrigerator,148
2024-01-02,3,Lighting,Philips Hue Smart LED,6
2024-01-02,20,Electronics,Samsung Galaxy Book,169
2024-01-02,21,Lighting,Philips Hue Smart LED,38
2024-01-01,20,Electronics,Samsung Galaxy Book,194
2024-01-02,14,Room Heater,Samsung Smart Heater,182
2024-01-01,1,Electronics,Samsung Galaxy Book,131
2024-01-01,22,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,314
2024-01-01,23,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,34
2024-01-01,1,Electronics,Samsung 45W Fast Charger,12
2024-01-01,23,Television,Samsung 65-inch Neo QLED 4K TV,38
2024-01-02,15,Water Heater,Rheem ProTerra Hybrid Smart Heater,4109
2024-01-02,16,Television,Samsung 65-inch Neo QLED 4K TV,150
2024-01-02,5,Refrigerator,Samsung Bespoke AI Refrigerator,128
2024-01-02,6,Water Heater,Rheem ProTerra Hybrid Smart Heater,3359
2024-01-02,4,Washing Machine,Samsung Front Load Washer,94
2024-01-01,12,Kitchen Appliance,Samsung Smart Oven,367
2024-01-02,7,Lighting,Philips Hue Smart LED,66
2024-01-01,18,Electronics,Samsung Galaxy Book,218
2024-01-02,15,Washing Machine,Samsung Front Load Washer,680
2024-01-01,14,Room Heater,Samsung Smart Heater,1911
2024-01-02,0,Refrigerator,Samsung Bespoke AI Refrigerator,86
2024-01-01,5,Kitchen Appliance,Samsung Smart Dishwasher,1486
2024-01-02,18,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,266
2024-01-02,16,Electronics,Samsung Galaxy Book,303
2024-01-01,18,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,308
2024-01-01,16,Television,Samsung 65-inch Neo QLED 4K TV,164
2024-01-01,20,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1940
2024-01-01,2,Kitchen Appliance,Samsung Smart Microwave,99
2024-01-02,4,Kitchen Appliance,Samsung Smart Dishwasher,152
2024-01-02,18,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,349
2024-01-03,1,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,178
2024-01-02,5,Kitchen Appliance,Samsung Smart Oven,346
2024-01-02,1,Television,Samsung 65-inch Neo QLED 4K TV,178
2024-01-01,15,Television,Samsung 65-inch Neo QLED 4K TV,16
2024-01-01,2,Electronics,Samsung Galaxy Book,224
2024-01-02,10,Kitchen Appliance,Samsung Smart Microwave,1386
2024-01-02,23,Television,Samsung 65-inch Neo QLED 4K TV,141
2024-01-01,19,Refrigerator,Samsung Bespoke AI Refrigerator,136
2024-01-02,5,Kitchen Appliance,Samsung Smart Microwave,239
2024-01-02,7,Room Heater,Samsung Smart Heater,341
2024-01-02,6,Electronics,Samsung Galaxy Book,20
2024-01-01,11,Refrigerator,Samsung Bespoke AI Refrigerator,115
2024-01-01,12,Kitchen Appliance,Samsung Smart Microwave,279
2024-01-02,3,Electronics,Samsung Galaxy Book,205
2024-01-02,19,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,303
2024-01-01,6,Kitchen Appliance,Samsung Smart Oven,311
2024-01-01,13,Washing Machine,Samsung Front Load Washer,544
2024-01-01,19,Electronics,Samsung 45W Fast Charger,5
2024-01-01,16,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,207
2024-01-01,21,Lighting,Philips Hue Smart LED,19
2024-01-02,15,Electronics,Samsung Galaxy Book,178
2024-01-02,4,Room Heater,Samsung Smart Heater,496
2024-01-03,1,Television,Samsung 65-inch Neo QLED 4K TV,15
2024-01-01,13,Lighting,Philips Hue Smart LED,14
2024-01-02,1,Washing Machine,Samsung Front Load Washer,261
2024-01-02,1,Washing Machine,Samsung Front Load Washer,92
2024-01-01,15,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,296
2024-01-03,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1672
2024-01-02,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,167
2024-01-01,21,Washing Machine,Samsung Front Load Washer,425
2024-01-02,3,Kitchen Appliance,Samsung Smart Microwave,718
2024-01-02,21,Room Heater,Samsung Smart Heater,1119
2024-01-02,17,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,348
2024-01-01,4,Kitchen Appliance,Samsung Smart Oven,1369
2024-01-01,8,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,101
2024-01-01,14,Kitchen Appliance,Samsung Smart Dishwasher,544
2024-01-02,8,Lighting,Philips Hue Smart LED,80
2024-01-01,13,Lighting,Philips Hue Smart LED,37
2024-01-01,12,Room Heater,Samsung Smart Heater,620
2024-01-01,5,Kitchen Appliance,Samsung Smart Oven,1176
2024-01-01,5,Water Heater,Rheem ProTerra Hybrid Smart Heater,2519
2024-01-02,1,Electronics,Samsung Galaxy Book,35
2024-01-01,3,Lighting,Philips Hue Smart LED,4
2024-01-01,21,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,243
2024-01-01,5,Kitchen Appliance,Samsung Smart Dishwasher,829
2024-01-01,2,Kitchen Appliance,Samsung Smart Microwave,184
2024-01-02,4,Room Heater,Samsung Smart Heater,611
2024-01-02,12,Washing Machine,Samsung Front Load Washer,592
2024-01-01,11,Washing Machine,Samsung Front Load Washer,92
2024-01-01,15,Washing Machine,Samsung Front Load Washer,276
2024-01-01,6,Water Heater,Rheem ProTerra Hybrid Smart Heater,4216
2024-01-01,6,Electronics,Samsung Galaxy Book,190
2024-01-02,3,Washing Machine,Samsung Front Load Washer,102
2024-01-02,15,Lighting,Philips Hue Smart LED,14
2024-01-02,14,Room Heater,Samsung Smart Heater,82
2024-01-01,16,Television,Samsung 65-inch Neo QLED 4K TV,142
2024-01-01,10,Kitchen Appliance,Samsung Smart Oven,2370
2024-01-02,5,Lighting,Philips Hue Smart LED,8
2024-01-01,9,Television,Samsung 65-inch Neo QLED 4K TV,71
2024-01-01,17,Lighting,Philips Hue Smart LED,59
2024-01-02,20,Kitchen Appliance,Samsung Smart Dishwasher,1287
2024-01-02,20,Water Heater,Rheem ProTerra Hybrid Smart Heater,2981
2024-01-01,21,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,835
2024-01-01,7,Lighting,Philips Hue Smart LED,34
2024-01-02,15,Lighting,Philips Hue Smart LED,58
2024-01-01,11,Electronics,Samsung 45W Fast Charger,15
2024-01-02,9,Refrigerator,Samsung Bespoke AI Refrigerator,128
2024-01-01,2,Washing Machine,Samsung Front Load Washer,87
2024-01-02,20,Kitchen Appliance,Samsung Smart Oven,1503
2024-01-01,6,Television,Samsung 65-inch Neo QLED 4K TV,20
2024-01-02,8,Electronics,Samsung Galaxy Book,96
2024-01-01,20,Room Heater,Samsung Smart Heater,2732
2024-01-02,4,Electronics,Samsung 45W Fast Charger,11
2024-01-01,5,Kitchen Appliance,Samsung Smart Oven,276
2024-01-02,17,Washing Machine,Samsung Front Load Washer,296
2024-01-01,9,Washing Machine,Samsung Front Load Washer,431
2024-01-02,15,Television,Samsung 65-inch Neo QLED 4K TV,121
2024-01-01,14,Washing Machine,Samsung Front Load Washer,445
2024-01-02,9,Washing Machine,Samsung Front Load Washer,67
2024-01-02,8,Electronics,Samsung Galaxy Book,130
2024-01-03,1,Kitchen Appliance,Samsung Smart Oven,289
2024-01-01,18,Television,Samsung 65-inch Neo QLED 4K TV,131
2024-01-01,1,Lighting,Philips Hue Smart LED,51
2024-01-02,8,Electronics,Samsung Galaxy Book,21
2024-01-01,20,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,249
2024-01-01,12,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,233
2024-01-01,17,Refrigerator,Samsung Bespoke AI Refrigerator,180
2024-01-01,12,Refrigerator,Samsung Bespoke AI Refrigerator,112
2024-01-01,13,Electronics,Samsung Galaxy Book,362
2024-01-02,4,Lighting,Philips Hue Smart LED,41
2024-01-02,22,Kitchen Appliance,Samsung Smart Microwave,1105
2024-01-02,19,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,267
2024-01-01,20,Electronics,Samsung Galaxy Book,180
2024-01-01,4,Television,Samsung 65-inch Neo QLED 4K TV,128
2024-01-01,7,Kitchen Appliance,Samsung Smart Dishwasher,951
2024-01-01,7,Lighting,Philips Hue Smart LED,10
2024-01-01,15,Electronics,Samsung Galaxy Book,136
2024-01-01,17,Kitchen Appliance,Samsung Smart Dishwasher,1380
2024-01-02,14,Kitchen Appliance,Samsung Smart Oven,197
2024-01-02,9,Refrigerator,Samsung Bespoke AI Refrigerator,138
2024-01-01,11,Kitchen Appliance,Samsung Smart Oven,1906
2024-01-02,12,Lighting,Philips Hue Smart LED,55
2024-01-01,16,Refrigerator,Samsung Bespoke AI Refrigerator,151
2024-01-02,20,Television,Samsung 65-inch Neo QLED 4K TV,91
2024-01-01,1,Kitchen Appliance,Samsung Smart Oven,1943
2024-01-01,9,Electronics,Samsung Galaxy Book,108
2024-01-01,13,Lighting,Philips Hue Smart LED,9
2024-01-02,0,Kitchen Appliance,Samsung Smart Dishwasher,184
2024-01-02,2,Lighting,Philips Hue Smart LED,90
2024-01-02,22,Lighting,Philips Hue Smart LED,118
2024-01-01,9,Kitchen Appliance,Samsung Smart Dishwasher,165
2024-01-01,9,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,227
2024-01-02,18,Lighting,Philips Hue Smart LED,40
2024-01-02,9,Water Heater,Rheem ProTerra Hybrid Smart Heater,2097
2024-01-02,6,Room Heater,Samsung Smart Heater,41
2024-01-02,2,Electronics,Samsung Galaxy Book,38
2024-01-02,21,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,468
2024-01-01,7,Television,Samsung 65-inch Neo QLED 4K TV,8
2024-01-01,10,Refrigerator,Samsung Bespoke AI Refrigerator,103
2024-01-01,8,Kitchen Appliance,Samsung Smart Microwave,140
2024-01-02,11,Kitchen Appliance,Samsung Smart Oven,706
2024-01-02,23,Refrigerator,Samsung Bespoke AI Refrigerator,98
2024-01-02,17,Kitchen Appliance,Samsung Smart Oven,216
2024-01-02,6,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,154
2024-01-02,9,Television,Samsung 65-inch Neo QLED 4K TV,106
2024-01-02,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,49
2024-01-02,8,Electronics,Samsung Galaxy Book,144
2024-01-02,5,Kitchen Appliance,Samsung Smart Oven,247
2024-01-02,22,Refrigerator,Samsung Bespoke AI Refrigerator,97
2024-01-02,14,Television,Samsung 65-inch Neo QLED 4K TV,155
2024-01-02,22,Room Heater,Samsung Smart Heater,966
2024-01-01,5,Kitchen Appliance,Samsung Smart Microwave,1049
2024-01-01,22,Water Heater,Rheem ProTerra Hybrid Smart Heater,1890
2024-01-03,0,Lighting,Philips Hue Smart LED,10
2024-01-02,20,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,351
2024-01-01,23,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,162
2024-01-01,13,Lighting,Philips Hue Smart LED,32
2024-01-02,3,Refrigerator,Samsung Bespoke AI Refrigerator,123
2024-01-02,4,Water Heater,Rheem ProTerra Hybrid Smart Heater,2227
2024-01-02,22,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1082
2024-01-01,11,Kitchen Appliance,Samsung Smart Dishwasher,1129
2024-01-02,2,Refrigerator,Samsung Bespoke AI Refrigerator,146
2024-01-02,12,Television,Samsung 65-inch Neo QLED 4K TV,127
2024-01-03,1,Kitchen Appliance,Samsung Smart Dishwasher,206
2024-01-02,13,Room Heater,Samsung Smart Heater,1472
2024-01-01,3,Water Heater,Rheem ProTerra Hybrid Smart Heater,3929
2024-01-01,19,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,185
2024-01-01,13,Lighting,Philips Hue Smart LED,53
2024-01-01,2,Electronics,Samsung Galaxy Book,24
2024-01-01,23,Refrigerator,Samsung Bespoke AI Refrigerator,142
2024-01-02,16,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1468
2024-01-02,17,Room Heater,Samsung Smart Heater,230
2024-01-01,15,Kitchen Appliance,Samsung Smart Oven,1518
2024-01-01,15,Lighting,Philips Hue Smart LED,43
2024-01-02,10,Electronics,Samsung 45W Fast Charger,10
2024-01-02,8,Lighting,Philips Hue Smart LED,71
2024-01-01,21,Television,Samsung 65-inch Neo QLED 4K TV,96
2024-01-02,11,Refrigerator,Samsung Bespoke AI Refrigerator,171
2024-01-01,2,Television,Samsung 65-inch Neo QLED 4K TV,27
2024-01-02,21,Television,Samsung 65-inch Neo QLED 4K TV,123
2024-01-01,7,Electronics,Samsung 45W Fast Charger,4
2024-01-02,19,Refrigerator,Samsung Bespoke AI Refrigerator,189
2024-01-01,16,Lighting,Philips Hue Smart LED,70
2024-01-01,14,Room Heater,Samsung Smart Heater,2243
2024-01-02,12,Television,Samsung 65-inch Neo QLED 4K TV,91
2024-01-02,19,Room Heater,Samsung Smart Heater,299
2024-01-02,20,Kitchen Appliance,Samsung Smart Dishwasher,874
2024-01-01,3,Refrigerator,Samsung Bespoke AI Refrigerator,166
2024-01-02,17,Refrigerator,Samsung Bespoke AI Refrigerator,200
2024-01-01,22,Electronics,Samsung Galaxy Book,246
2024-01-01,19,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,223
2024-01-03,1,Room Heater,Samsung Smart Heater,463
2024-01-01,6,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,316
2024-01-02,1,Refrigerator,Samsung Bespoke AI Refrigerator,157
2024-01-02,21,Television,Samsung 65-inch Neo QLED 4K TV,153
2024-01-01,19,Television,Samsung 65-inch Neo QLED 4K TV,16
2024-01-02,14,Kitchen Appliance,Samsung Smart Dishwasher,157
2024-01-02,12,Kitchen Appliance,Samsung Smart Dishwasher,153
2024-01-01,12,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,787
2024-01-02,0,Lighting,Philips Hue Smart LED,58
2024-01-01,4,Water Heater,Rheem ProTerra Hybrid Smart Heater,3262
2024-01-02,15,Room Heater,Samsung Smart Heater,987
2024-01-02,15,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,246
2024-01-02,9,Room Heater,Samsung Smart Heater,2522
2024-01-01,14,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,80
2024-01-01,11,Electronics,Samsung Galaxy Book,42
2024-01-01,12,Lighting,Philips Hue Smart LED,56
2024-01-02,9,Kitchen Appliance,Samsung Smart Dishwasher,1616
2024-01-02,17,Kitchen Appliance,Samsung Smart Dishwasher,1076
2024-01-02,13,Electronics,Samsung Galaxy Book,122
2024-01-01,12,Electronics,Samsung Galaxy Book,233
2024-01-01,17,Refrigerator,Samsung Bespoke AI Refrigerator,95
2024-01-01,18,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,211
2024-01-02,12,Television,Samsung 65-inch Neo QLED 4K TV,182
2024-01-01,20,Television,Samsung 65-inch Neo QLED 4K TV,82
2024-01-02,4,Kitchen Appliance,Samsung Smart Oven,260
2024-01-02,21,Water Heater,Rheem ProTerra Hybrid Smart Heater,4314
2024-01-01,22,Lighting,Philips Hue Smart LED,52
2024-01-02,0,Kitchen Appliance,Samsung Smart Oven,1827
2024-01-01,4,Room Heater,Samsung Smart Heater,349
2024-01-01,6,Refrigerator,Samsung Bespoke AI Refrigerator,170
2024-01-01,16,Refrigerator,Samsung Bespoke AI Refrigerator,101
2024-01-02,6,Washing Machine,Samsung Front Load Washer,86
2024-01-02,16,Refrigerator,Samsung Bespoke AI Refrigerator,208
